Comment,Label,cluster
"Ini sih perfect, karya yang luar biasa. Dari musik dan video background nya luar biasa, totalitas banget. Terima kasih telah memberikan karya yang luar biasa.

Selamat HUT RI yang Ke 79. Merdeka.",,1
terimakasiihh sudah membuatt karya yang SANGAT LUAR BIASA ✨✨✨✨😭😭😭💟💟💟,,1
Luar biasa... ini yang ditunggu-tunggu... Sukses selalu.. Salam Bhinneka Tunggal Ika,,1
DIRGAHAYU REPUBLIK INDONESIA KE-79 MENUJU INDONESIA MAJU.. MERDEKA.,,1
"WOW sungguh keren... I❤Indonesia dengan keberagaman budaya, suku, agama. Kita 1 Nusantara Indonesia. Dirgahayu 79thn. God bless Indonesia 🇮🇩🙏🏻",,1
Dirgahayu RI ke 79,,1
Indonesia merdeka,,1
Karya yang luar biasa👍👍,,1
"Datang di waktu yg tepat untuk membungkam para pembelot sejarah NUSANTARA… DIRGAHAYU INDONESIA ke 79. 
BHINEKA TUNGGAL IKA.",,1
Dirgahayu Nusantaraku 🇮🇩,,1
"Memang benar Indonesia tidak kekurangan talent yg luar biasa dan bisa bersaing dgn negara lain, salah satu yg saya nanti ""kan karya alfy rev dari tahun ke tahun hanya untuk melihat dan menyaksikan tontonan yg luar biasa. Ditangan dia karya menakjubkan muncul. dgn karya perpaduan mix modernisasi, sejarah dan tradisional Nusantara yg memanjakan mata. Terima kasih alfy rev dgn karya mu kita bisa menambah ilmu sejarah tentang tanah Nusantara❤. 
Dirgahayu tanah airku ke 79
🇮🇩🇮🇩",,1
DIRGAHAYU REPUBLIK INDONESIA KE 79 JAYALAH NEGRIKU....MERDEKA...,,1
"Keren sekali, dirgahayu  Republik Indonesia yg 79",,1
"Gile...keren banget, ini harus trending. Luar biasa karya anak bangsa...salut dg karya Alffy Rev dan tim",,1
"Mengguncang jiwa, Allfy dan team luar biasa",,1
Dirgahayu RI ke 79..merinding parah..keren..,,1
Sangat fenomenal.. Guardian Nusantara.  Dirgahayu Republik Indonesia 79... 🎉🎉🎉,,1
"Kereeen bgt, Dirgahayu Indonesia ❤",,1
Dirgahayu Republik Indonesia yang ke 79 Tahun,,1
Dirgahayu Republik Indonesia,,1
Indonesia 🇮🇩🥹,,1
Amazing..!! Musikalitas yg indah dipadukan dgn seni cinematografi yg apik menghasilkan sebuah karya yg bercita-rasa tinggi.. ini benar2 keren. Dirgahayu Republik Indonesia ke-79. Merdeka..!! Jaya Selalu.,,1
Nusantara baru indonesia maju 👍🏻,,1
"Kerennn,
Semangat berkarya
Dirgahayu republik Indonesia🙏🙏",,1
dirgahayu indonesia ku🎉❤,,1
Luar Biasa ❤🔥,,1
Dirgagayu indonesia yg ke 79.merdeka,,1
Alffy R karya mu luar biasa keren,,1
"Dirgahayu Indonesiaku ❤ 
Nusantara Baru 💪
 Indonesia Maju 🇮🇩",,1
DIRGAHAYU REPUBLIK INDONESIA 79,,1
The Best. Dirgahayu Indonesiaku,,1
"Kereenn, Dirgahayu Republik Indonesia yang ke 79 MERDEKA 🇮🇩",,1
"Demii apapun merinding aku nontonnya, sampe nangis lagii😭 sumpah KERENNN BANGETTT OMAGAWRRRRR

Dirgahayu Republik Indonesia yang ke 79",,1
"Keren bgt ini, luar biasa..",,1
"Dirgahayu Indonesia, karya yg keren dari anak bangsa 🫶🫶🫶",,1
Dirgahayu Indonesiaku❤,,1
"Untuk Kak Alffy. Anda Hebat..👍👍 Dirgahayu RI ke 79, bangga menjadi warga Nusantara .😊😊",,1
"Bangkitlah kejayaan Bangsa dan Negeri ku Nusantara dalam kebinekaan yang terjuntai dalam persatuan dan kesatuan, Negara Kesatuan Republik Indonesia selaras dengan peringatan kemerdekaan kita yang ke 79 jayalah Indonesia ku",,1
"Dirgahayu Indonesia
Merdeka!!!",,1
"DIRGAHAYU REPUBLIK INDONESIA YANG KE 79, videonya keren banget. Sungguh luar biasa kreasi anak bangsa",,1
"DIRGAHAYU NEGERIKU 🇮🇩
KARYA YANG SYARAT AKAN MAKNA,SUNGGUH MENGAMBARKAN KE BHINEKAAN 
TERIMAKASIH TELAH MENYUGUHKAN KARYA YANG SANGAT LUAR BIASA🙏🏻",,1
Dirgahayu Republik Indonesia 79 th,,1
"Karya yang sangat luar biasa, tapi pribadi feelnya nusuk yang tahun lalu",,1
Dirgahayu Indonesiaku... Abadi Nusantaraku....,,1
Dirgahayu Republik Indonesia merdeka 🇮🇩 🫡🫶,,1
"Dirgahayu indonesia, allfy dan team  the best",,1
Luar biasa keren,,1
"LUAR BIASA
DIRGAHAYU KEMERDEKAAN INDONESIA 🎉🎉🎉",,1
"Terima kasih anak muda atas karyamu yg luar biasa .. trus lh berkarya utk Indonesia ., Selamat HUT RI ke 79 ...",,1
Merinding...I love Indonesia...dirgahayu HUT RI yg ke-79.❤❤❤,,1
"Dirgahayu Republik Indonesia ke 79
Terimakasih bang alfy dan team sungguh sajian karya yg luar biasa ❤",,1
Dirgahayu Republik Indonesia ke 79,,1
"Luar biasa keren
Teruslah berkarya🙏🏻💪🏻💪🏻",,1
"LUAR BIASA!!!!❤❤
DIRGAHAYU RI KE 79",,1
DIRGAHAYU REPUBLIK INDONESIA!! KEREEEEEEEEN BRO ALFFY DAN TEAM PRODUCTION👏👏👏👏,,1
"kereeen ... Terimakasih Alvin dan team yg sudah menghasilkan karya yg keren seperti ini.

Dirgahayu Republik Indonesia yg ke 79

Semoga semakin banyak anak2 muda berprestasi yg membanggakan negeri ini.",,1
Luar biasa,,1
DIRGAHAYU NUSANTARA yang ke - 79 animasi pas momen Sujiwo Tejo merinding,,1
Dirgahayu Indonesiaku,,1
"Merindiiiiiing.
DIRGAHAYU INDONESIA!",,1
Dirgahayu indonesia ke 79.. vidionya keren bngt..,,1
Karya yang luar biasa! 🔥 🇲🇨,,1
Dirgahayu Republik Indonesia,,1
Dirgahayu Republik Indonesia ke 79 karya seni yang indah dari Alffy rev n team luar biasa bhinneka tunggal Ika,,1
"Seperti biasa selalu kerennnnm❤❤❤ luar biasa semua tokoh yang terlibat di dalam karya ini, yok bisa yok trending kann😍",,1
"Dirgahayu Republik Indonesia Tercinta 79 Tahun 17 Agustus 2024 Ibu Kota Nusantara Indonesia, Alffy Rev Keren Gila Parah, Terimakasih...",,1
"Dirgahayu Republik Indonesia Tercinta 79. MERDEKA 🇮🇩❤️
Kereenn banget, merinding lihatnya…",,1
"Dirgahayu INDONESIA ke 79, Dalam animasi Garuda yg sangat gagah perkasa, sayangnya Garuda di IKN malah menunduk. Semoga diperbaiki. 🙏",,1
Dirgahayu RI ke 79tahun.. merdeka.,,1
SEPANJANG VIDEO KAGET BGT KERENNN MASYAALLAH KAK MAHAKARYA TERBESAR 2024 INI❤❤ DIRGAHAYU REPUBLIK INDONESIA KE 79🎉,,1
Luar biasa 👏❤,,1
"Keren banget,netes air mata ini😢😢Terharuuuu.....😢😢
Dirgahayu Republik Indonesia ❤",,1
aarrrrrggggghhhhhhhhh kereeeen.. DIRGAHAYU INDONESIA KE-79 !!!,,1
Kren banget mas Alffy....Dirgahayu Indonesia,,1
"Sampe nangis 😢
Keren bgt. 
Dirgahayu Indonesia ku ❤",,1
Merinding banget.dirgahayu REPUBLIK INDONESIA.semoga makin maju.,,1
"Dirgahayu republik indonesia ke 79
Merinding dengernyaa... Mantaapp",,1
"Keren sekali 
Dirgahayu negeri Pancasila Republik Indonesia 
Nusantara baru Indonesia maju",,1
Dirgahayu indonesia ku🇮🇩🇮🇩🇮🇩,,1
"Seperti biasa, mahakarya yang sangat luar biasa ❤",,1
Waw.....keren luar biasa❤,,1
"Karya yang luar biasa 
Setiap tanggal 17 Agustus pasti nunggu karya alvi",,1
Keren bangeetttt... ❤❤❤ Trimakasih Alfi Revv kita dibikin takjub akan indahny Nusantara... Dirgahayu Republik Indonesia ke 79🇮🇩🇮🇩,,1
Dirgahayu indonesiaku❤✊🔥🇮🇩,,1
Karya yang luar biasa....salut...,,1
Dirgahayu Indonesiaku tercinta 🇮🇩❤️,,1
"Selamat Hari Kemerdekaan Bangsa Indonesia, asli ini maha karya yang luar biasa 👍👍👍",,1
"Dirgahayu republikku Indonesia, keren banget ini",,1
Merinding liat nya keren bgt karya nya mas dirgahayu Republik Indonesia ku 79❤️❤️🇮🇩🇮🇩🇮🇩🇮🇩,,1
Masyallah keren banget selalu menantikan karya anak bangsa yg luar biasa💪🏻😇Dirgahayu Indonesia🇲🇨🇲🇨🇲🇨semangat menuju indonesia Emas welcome Ibukota Nusantara🇲🇨🇲🇨🇲🇨,,1
"SEMOGA KEJAYAAN NUSANTARA YG RIBUAN THUN HILANG AKAN BANGKIT KEMBALI , DIRGAHAYU RI KE 79 🇮🇩🇮🇩🇮🇩",,1
Dirgahayu Republik Indonesia yang ke 79 tahun 2024 jayalah negeriku,,1
"Luar biasa! Merinding terus sedari awal. 

Dirgahayu Indonesia-ku ke 79. Cepat sembuh Indonesia-ku. Kuyakin, Garuda terus menjaga Nusantara walau tak terlihat. 🍀🇮🇩",,1
Gila luar biasa. Karya yang sangat membangkitkan rasa nasionalisme,,1
"Dirgahayu Republik Indonesia...
NKRI Harga Mati",,1
"MasyaAllah terharu ,
Dirgahayu Republik Indonesia ke 79th 🇲🇨❤",,1
"Keren banget🥹🥹
Dirgahayu Republik Indonesia ke-79🔥🔥",,1
"Dirgahayu Republik Indonesia ke 79 
Semoga menjadi negri yang lebih sejahtera untuk kedepannya",,1
Dirgahayu Republik Indonesia tercinta!!! Ini keren!!!,,1
"Terharu bnget nonton video nya bhkn aku sampai nangis 🥺 rasanya bangga sekali menjadi rakyat Indonesia. Terimakasih buat ka Alffy Rev dan team yg sdh bkin video ini, ini sungguh luar biasa karyanya ❤. Pas nonton vibes kerajaan bnget, kental akn nusantara. Rasanya mengenalkan ap itu nusantara ke aku yg nonton video nya. Dirgahayu Indonesia ku ke 79, semoga selalu sehat Negeri yang kami cintai, yang sdh melindungi kami manusia yang kadang tamak dan kdng lupa untuk bersyukur dan berterima kasih 🥺❤",,1
Dirgahayu Republik indonesia 79 th,,1
"Nunggu nya bertahun tahun, tapi durasi nya kurang, namun hasil nya sangat sangat luar biasa, karya yang sangat luar biasa hebat..",,1
Dirgahayu ke-79 Indonesiaku❤,,1
Terimakasih banyak atas karya anak bangsa yg luar biasa ini,,1
LUAR BIASA MAS ALFY DAN TEAM🔥🔥,,1
Dirgahayu Indonesia ku,,1
luar biasa banget.,,1
"Spektakuler bang allfy, selalu sumbangkan karya yang menakjubkan setiap 17an. Sukses terus dan semoga selalu tetap berkarya. Dirgahayu Republik Indonesia ke 79 #TheGuardianofNusantara",,1
"Masterpiece bangettt, ini yang kita tunggu tunggu❤ Dirgahayu Republik Indonesia🇮🇩",,1
"Selalu MERINDING melihat video"" Alffy Rev dan Tim, Animasi yang memanjakan mata dan skenario hebat nya, semoga semakin banyak orang seperti mereka, 
Mari kita kalah kan MARVEL dan lainnya.
majulah Indonesia ku dan dirgahayu republik indonesia ku ke 79",,1
Dirgahayu Indonesiaku 🇲🇨🇲🇨🇲🇨,,1
DIRGAHAYU INDONESIA,,1
Dirgahayu RI 79,,1
Dirgahayu Republik Indonesia ke 79.... keren sekali videonya... merinding.....sukses selalu Alffy Rev,,1
selalu amazing. dirgahayu RI ke 79. ❤,,1
"Sekedar renungan buat generasi muda Indonesia... Camkan selalu di hati kalian, kemerdekaan indonesia TIDAK AKAN pernah tercapai tanpa PERSATUAN...Tanamkan dihati kalian bahwa BANGSA INDONESIA adalah BANGSA YANG BHINNEKA tapi tetap IKA...JAGALAH PERSATUAN INDONESIA!! Itu adalah tanggung jawab besar di pundak kalian...Jangan biarkan para leluhur BANGSA INDONESIA MENANGIS melihat keturunannya Terpecah Belah....Dirgahayu Negara Kesatuan Republik Indonesia yg ke 79...Abadilah namamu hingga akhir masa...🙏🙏🙏",,1
Luar biasa..karya yg sgt bagus dan mengagumkan.,,1
"Super banga 

Thanks alfy & team

Dirgahayu Republik Indonesia ke - 79

Nusantara baru 
Indonesia maju

NKRI harga",,1
"Dirgahayu Republi Indonesia🎉🎉🎉🎉
Semuanya luar biasa",,1
"Thanks for alffy rev dan team, dirgahayu Indonesiaku  ke 79",,1
Luar biasa,,1
NUSANTARA BARU INDONESIA MAJU 🇮🇩,,1
Luar biasa !!! Membanggakan!!,,1
Terima  mas alvy dan tim setiap tahun HUT RI selalu memberikan karya yang luar biasa ❤❤🎉,,1
Luar biasa pecah menyala keren. Pokoknya terbaik.,,1
Keren banget. Masyaallah karya yang sangat luar biasa❤❤❤,,1
"Karya yang luar biasa keren, sangat Bangga menjadi Bangsa Indonesia, Indonesia tanah negeriku yang kucinta, Merdeka Merdeka Merdeka ...🇮🇩🇮🇩🇮🇩",,1
Hanya bisa mengucapkan selamat dan Terimakasih untuk dedikasi Karya anak bangsa yang sangat luar biasa,,1
Terharu sekali. Terimakasih atas karya yang luar biasa ini,,1
Sellalu luar biasa,,1
Dirgahayu Republik Indonesia 🎉,,1
"Merinding..Bangga ,,Luar Biasa NKRI",,1
Dirgahayu Negeriku Tercinta,,1
"Merinding, Dirgahayu Republik Indonesia ke 79
Nusantara Baru Indonesia Maju..",,1
Selalu kereeennn.... ❤❤❤  Wonderful... Dirgahayu Indonesia-ku 🇮🇩,,1
Dirgahayu Republik Indonesia Yang Ke 79 kami segenap Bangsa Indonesia Bangga kepadamu Wahai Indonesiaku .. merdekaa ...,,1
Selalu keren..dirgahayu INDONESIA ke 79,,1
"Ini baru karya luar biasa, jujur gw merinding dan nangis bgt liatnyaa keren banget karya anak bangsa❤",,1
"DIRGAHAYU RI 79,,,Maju Terus Karya Anak Bangsa demi Indonesia Raya",,1
"Luar biasa 👍
Selalu dinanti setiap tahunnya 🥰",,1
Dirgahayu Republik Indonesiaa❤,,1
"NUSANTARA BARU 
INDONESIA MAJU 🇮🇩",,1
"yang ditunggu , Dirgahayu Nusantara RI ke-79 🎉",,1
MAHAKARYA.... DIRGAHAYU REPULIK INDONESIA!!! 😍🤩🤩,,1
DIRGAHAYU REPUBLIK INDONESIA KU KE 79 TH 🎉🎉,,1
"Karya yang luar biasa, Gagahnya sosok Garuda, Jayalah Indonesia ku!",,1
"Dirgahayu Republik Indonesia 79,MERDEKA🇮🇩🇮🇩🇮🇩✊✊✊",,1
Dirgahayu ke -79 Indonesia ku. Terimakasih bnyk kepada Alffy Rev & team. This is “Amazing Video” ❤,,1
Dirgahayu Republik Indonesiaku ke 79 🇮🇩 sekali merdeka tetap Merdekaaa ✊🏻,,1
"Selalu keren dan luar biasa, sebuah karya yang dikerjakan dengan penuh cinta.",,1
"GUA KIRA TRAILER FILM WOI !!!!, KERENA ABIS !!! DIRGAHAYU INDONESIA TERCINTA KE 79",,1
Luar biasa sekali,,1
Karya yg sangat luar biasa... menumbuhkan semangat persatuan dan kesatuan.betapa besarnya Bangsa Indonesia dengan keanekaragamannya.patut kita jaga hingga kapanpun.dirgahayu Indonesia ke 79th... Nusantara Baru Indonesia Maju...,,1
selalu spektakuler dirgahayu kemerdekaan Bangsa Indonesia...keren bang😊,,1
"Senang bisa melihat penampilan plus mendengar suara Once lagi. Dirgahayu Indonesia ke 79. As usual, karya-karya Alffy selalu  A + wesome = Awesome ❤❤❤ Wah, ada President Jancuker Indonesia (Sudjiwo Tejo) juga 😊",,1
"Bagus banget,  seperti nonton film Hollywood tapi ini jauh berkelas dan berkwalitas.
Sempurnanya singkronisasi perdetik antara musik, tarian, dan setiap adegan. Luar biasa. 
Generasi muda yg mau mendalami dan mencari tau sejarah dari Negara dan lambang Negara, sekaligus berharap akan kemakmuran kedamaian dan kesejahteraan Negara di masa depan. Salut.

Dirgahayu Republik Indonesia ke 79,
Nusantara Baru Indonesia Maju,
MERDEKA!",,1
"merdeka,..79",,1
Mahakarya Terindah Kado HUT KE-79 Republik Indonesia❤ MERDEKA,,1
"Asli keren...
Sebuah karya seni yang luar biasa...",,1
"DIRGAHAYU INDONESIA 79, trimakasih mas alffy dan seluruh crew didalam mahakarya mengagumkan ini......",,1
Nusantara baru Indonesia Maju,,1
Dirgahayu Indonesia ku🥹,,1
Gila sih keren banget....dirgahayu Indonesia !!!,,1
"Sebuah maha karya yg luar biasa elok..
Untuk SANG GARUDA PENJAGA BUMI NUSANTARA....",,1
DIRGAHAYU REPUBLIK INDONESIA... LIHATLAH INI NEGARA BUDAYA INDONESIA...INI KARYA ANAK BANGSA INDONESIA BUKAN KARYA ANAK BANGSA MALAYSIA... SAYA SANGAT BANGGA JADI ANAK BANGSA INDONESIA...,,1
79! ❤‍🔥🇮🇩❤‍🔥,,1
"Dirgahayu Republik Indonesia ke-79. keren sangat video nya bang, terharu",,1
Luar biasa ❤,,1
"Kata luar biasa mungkin kurang untuk menilai karya ini... 😍😍😍😍
Cuma berharap bahwa Bangsa Indonesia tetap bersatu.",,1
"MAESTROOO🎉🎉, DIRGAHAYU KE 79 BANGSA INDONESIA KUU🇮🇩🇮🇩✨✨",,1
"Keren banget,, luar biasa karya anak bangsa ,, digahayu republik ku🎉🎉🎉🎉🎉🎉🎉🎉",,1
"DIRGAHAYU NKRI KE 79..

KEREN BGT VIDEONYA..

MERDEKA 🇮🇩🇮🇩🇮🇩",,1
"Ini bru karya keren putra putri bangsa garuda Nusantara ❤❤
Dirgahayu Indonesia ku tercinta",,1
Dirgahayu Indonesia yang ke-79 tahun,,1
Dirgahayu Republik Indonesia!,,1
"Terharu bangett🥹
Dirgahayu Republik Indonesia Ke-79
Garuda di dadaku, Jayalah Negeri dan Bangsaku",,1
DIRGAHAYU REPUBLIK INDONESIA YANG KE 79,,1
NUSANTARA BARU INDONESIA MAJU 79 🇮🇩🇮🇩,,1
Indonesia 🇮🇩,,1
Luar biasa keren banget,,1
Dirgahayu Nusantaraku... karya luar biasa,,1
merindingg.. luar biasaaaa✨ selamat ulang tahun ke 79 indonesiaku🎂 dirgahayu republik indonesia❤🤍,,1
"Dirgahayu Republik Indonesia ke - 79
Nusantara Baru, Indonesia Maju
Merdekaaa 🇮🇩🇮🇩🇮🇩",,1
"Terimakasih utk karya karya terbaik selama ini dan semoga akan terus berkarya utk NUSANTARA, DIRGAHAYU REPUBLIK INDONESIA, BHINEKA TUNGGAL IKA ❤🤍",,1
"Dirgahayu Indonesia 79, karya yg luar biasa",,1
Kalian Luar Biasa,,1
"Gapernah gagal deh kalau buat video. Sumpah saya merinding, nangis terharu. Merasa bangga menjadi bagian dari Negara Indonesia ini. Dirgahayu Negaraku Republik Indonesia yang ke 79",,1
"Selalu merinding 🥹😭
Dirgahayu Indonesia tanah air ku ❤️🤍",,1
luar biasa,,1
luarbiasa sangat luar biasa ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,,1
Nusantara baru Indonesia maju Dirgahayu Indonesia yg ke 79 NKRI harga mati🇲🇨❤️,,1
"Keren bgt, Dirgahayu Indonesia ke 79 🇮🇩",,1
"DIRGAHAYU REPUBLIK INDONESIA 79 TAHUN INDONESIA MERDEKA, MERDEKA, MERDEKA Sekarang ibu kota Nusantara sudah terbangun dan menjelma menjadi kenyataan, ayo semangat masyarakat Nusantara mari kita membanggun Indonesia menjadi makmur, sejahtera dan kuat.",,1
Karya anak bangsa yang sangat luar biasa. Super keren!,,1
Sungguh luar biasa,,1
karya yang luar biasa untuk bangsa..nggak bisa nggak nangis lihat ini..,,1
Video musik karya yg luar biasa ❤❤❤,,1
"Terima kasih atas mahakarya yang sungguh luar biasa dari anak negeri ini, bangkitlah Garudaku, jayalah selalu Nusantara♥♥♥",,1
Dirgahayu indonesiaku...,,1
"Sangat merinding liat vidio ini 
Semoga Indonesia bersatu tidak terpecah belah
Dirgahayu Republik Indonesia tercinta🥺",,1
Dirgahayu 79 Tanah Air ku  Indonesia..Jaya selalu NUSANTARA,,1
"selalu luar biasa. 
terima kasih karena telah membuat karya ini dan karya-karya lain yang menakjubkan",,1
"Sungguh luar biasa Karyanya 👏👏
DIRGAHAYU Republik Indonesia ke 79 🇮🇩",,1
"Dirgahayu Indonesiaku 
Allfy Rev masterpiece 🔥",,1
"NUSANTARA BARU 
INDONESIA MAJU 
BERSATULAH RAKYAT INDONESIA!!!!!!",,1
"Dirgahayu indonesia ku
Merinding bangettt",,1
"yang ditunggu setiap 17 agustus ya ini ❤ keren banget pokoknya, dirgahayu republik indonesia",,1
Keren banget yang begini harusnya dapat viewers yang banyak..... Dirgahayu Indonesiaku yg ke 79 Semakin jaya,,1
wajib trending 1. visual dan karya mahal. dirgahayu indonesia ku yang ke 79,,1
Dirgahayu indonesia❤❤,,1
KEREN BANGET BANG SEMANGAT TERUS !!! DIRGAHAYU REPUBLIK INDONESIA !!!,,1
"Super sekali...teruslah berikan yg terbaik utk bangsa dan negara
Dirgahayu RI ke 79
Jaya selalu Indonesiaku",,1
Dirgahayu Republik Indonesia ke 79 Merdeka 🇮🇩🇮🇩🇮🇩🇮🇩,,1
Karya anak bangsa yang luar biasa,,1
"Ahhh merinding, selalu luar biasa karyanya 👍🏻❤️",,1
Dirgahayu Indonesiaku,,1
Dirgahayu RI 😍😍😍🥰🥰🥰🔥🔥🔥🔥,,1
tidak diragukan lagi karya-karya nya @Alffy Rev yang luar biasa,,1
"dirgahayu Republik Indonesia yang ke 79, semoga kutu dan parasit yg menempel di sayapmu segera hilang!  serta semakin tinggi engkau terbang wahai sang Garuda Nusantara. untuk tim buat bang alffy dan crew dedikasi kalian luar biasa",,1
"Luar biasa
Mungkin menjadi film layar lebar akan menjadi karya yg menakjubkan",,1
Dirgahayu Republik Indonesia ke 79....bahagia lihat vidionya...bagus dan keren banget.....,,1
"Selalu kagum dengan karya alffy rev❤❤
DIRGAHAYU REPUBLIK INDONESIA KE 79
MERDEKA..MERDEKA🇲🇨🇲🇨🇲🇨",,1
Ga bisa berkata kata. Karya yang luar biasa.,,1
Ijin Share ya karya yang luar bisa ini Dirgahayu Republik Indonesia 79,,1
Alffy luar biasa.. 🔥🔥🔥,,1
Luar biasa,,1
"Keren bang..... Karya yg luar biasa, teruslah menciptakan karya karya yg luar biasa. Indonesia bukan hanya sekedar bersatu dalam persamaan tapi berkembang dalam sebuah perbedaan.",,1
"Saking bagusnya sampe Merinding liatnya, dirgahayu Republik Indonesia💗",,1
Dirgahayu Negriku....Luar Biasa Video nya...,,1
"Dirgahayu Indonesiaku
""Nusantara Baru Indonesia Maju""",,1
🔥🔥🔥 mahakarya luar biasa ❤❤❤,,1
"Amazing video from Amazing director, thanks a lots Mas Alffy Rev and team👏🔥🔥

Dirgahayu Republik Indonesia ke-79🎉🎉🎉.
Nusantara Baru, Indonesia Maju.
Jayalah selalu Nusantaraku, MERDEKA!!!🇮🇩

Indonesia is not just wonderful, Indonesia is a Wonderland.❤",,1
"selalu keren dan memukau
Dirgahayu Republik Indonesia ke 79",,1
"Kalau 17an Selain nunggu upacara pengibaran bendera, juga nunggu MVnya Alfy..
Dirgahayu Republik Indonesia ke-79 🇮🇩🎉",,1
"Dirgahayu Indonesia ku. 
Terimakasih sudah berkaya dg sangat indah",,1
"Kereeeen,,,, terharu lihatnya,,, terimakasih kak atas karya yang luar biasa,
Setiap tahunnya selalu menunggu karya kakak dan tim 👏👏👏👍",,1
"Karya ya mu memang tidak pernah gagal kak alffy, terimakasih karya mu untuk spesial dirgahayu Republik Indonesia ke 79 ini",,1
"DIRGAHAYU RI Ke-79, GILA ini videonya Keren bangett.. World Class, Tambah Bangga sebagai Warga Negara Indonesia 🌟🌟",,1
"Setiap HUT RI pasti karya2 Alvy rev ini selalu dinantikan... Salah satu karya terbaik dan selalu menjadi kado bagi Dirgahayu Republik Indonesia, terasa spesial dengan pindahnya ibu kota ke Nusantara... ❤❤❤",,1
"Merinding , luar biasa kalian",,1
DIRGAHAYU INDONESIA🇲🇨,,1
